#{"t_start": 1643621120.784811, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
-59.416564,50,16578.716129
-59.91944,50,16593.076401
-59.298794,50,16611.021197
-59.500071,50,16629.916634
-58.869924,50,16650.773541
-58.396429,50,16680.499001
-57.840501,50,16699.133936
-58.26395,50,16725.87971
-59.321753,50,16743.629833
-56.213206,50,16763.016845
-55.973367,50,16791.775021
-54.723675,50,16808.204987
-55.066596,50,16822.699261
-58.575395,50,16848.11026
-57.824453,50,16873.44225
-56.312486,50,16901.528663
-52.828151,50,16919.993337
-55.923059,50,16944.353683
-55.126909,50,16958.857744
-55.838164,50,16974.304814
-58.731639,50,16991.047421
-57.376381,50,17010.404583
-58.054609,50,17024.649339
-61.526566,50,17041.277396
-60.564362,50,17058.097336
-64.193318,50,17072.061705
-63.263885,50,17090.137318
-58.179881,50,17105.165998
-60.985656,50,17137.106815
-62.517866,50,17165.098828
-64.215434,50,17186.623763
-65.048464,50,17200.848946
-65.755199,50,17226.882368
-64.988285,50,17241.42124
-65.250727,50,17255.465317
-61.986435,50,17270.148646
-65.208105,50,17291.226537
-67.114937,50,17307.955653
-67.888868,50,17322.209289
-67.415137,50,17353.408133
-67.988348,50,17369.444023
-66.751027,50,17391.003671
-67.726928,50,17413.461947
-68.38445,50,17440.990757
-68.820506,50,17455.746871
-68.242346,50,17489.292567
-66.906867,50,17519.965436
-65.851023,50,17539.443305
-68.036913,50,17555.414156
-67.547043,50,17587.027615
-68.742009,50,17605.480225
-69.031549,50,17620.640676
-67.629403,50,17636.675514
-67.718952,50,17658.920305
-68.179949,50,17684.122676
-68.823588,50,17709.05539
-68.321941,50,17743.748596
-66.999064,50,17759.386437
-67.149233,50,17773.096642
-68.708214,50,17791.890928
-68.75847,50,17810.157586
-68.741698,50,17833.72206
-67.686538,50,17851.892524
-68.513666,50,17870.673499
-67.429292,50,17896.848594
-69.091478,50,17925.813079
-69.337411,50,17943.914761
-67.961365,50,17972.727419
-68.937361,50,17988.762618
-67.196381,50,18006.380942
-67.90587,50,18029.247832
-68.383808,50,18058.498334
-68.941568,50,18096.96679
-69.472197,50,18119.317539
-68.725097,50,18134.263656
-68.200512,50,18163.059707
-68.340145,50,18194.590906
-68.682295,50,18214.205667
-68.522385,50,18243.224973
-68.397398,50,18260.29029
-69.496627,50,18286.196461
-68.512083,50,18301.141779
-68.599356,50,18316.179455
-68.570921,50,18331.135146
-69.359564,50,18354.249078
-68.458629,50,18378.249985
-68.103901,50,18403.476741
-70.698063,50,18417.840727
-68.638609,50,18446.408139
-68.383269,50,18470.313545
-67.654481,50,18496.035278
-68.429747,50,18519.690977
-68.065747,50,18535.242621
-68.904901,50,18568.429343
-67.585995,50,18605.280571
-68.603941,50,18619.689032
-68.152482,50,18643.542635
-70.1797,50,18659.749971
-69.041234,50,18681.880686
-68.791627,50,18706.82051
-68.642873,50,18731.487026
-67.656629,50,18757.997663
-68.934165,50,18777.985307
-68.380328,50,18795.825847
-68.01865,50,18816.154163
-68.375198,50,18845.47878
-68.041167,50,18865.738014
-69.594305,50,18893.527329
-66.034502,50,18917.866869
-64.473061,50,18940.293427
-64.180946,50,18962.386444
-65.836009,50,18976.552762
-63.994008,50,18997.468786
-64.867781,50,19018.7478
-63.98596,50,19033.60513
-64.052269,50,19048.356936
-63.14654,50,19067.278346
-64.879838,50,19088.676704
-66.2596,50,19108.036507
-62.348288,50,19129.729593
-65.024937,50,19148.77294
-64.825527,50,19173.768827
-63.520181,50,19188.322217
-61.025808,50,19209.917159
-64.591287,50,19229.1286
-64.341914,50,19258.851895
-62.979303,50,19277.465035
-64.819513,50,19291.990458
-64.911385,50,19306.69326
-63.098056,50,19329.613802
-65.038601,50,19350.871166
-64.418456,50,19373.996344
-64.17802,50,19389.047562
-66.226267,50,19403.64731
-67.529662,50,19434.371803
-68.218389,50,19463.183623
-68.830951,50,19477.531279
-68.714531,50,19497.062363
-69.076409,50,19526.619863
-68.604478,50,19549.208739
-68.105566,50,19568.359069
