#{"t_start": 1643969569.751914, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
18.875808,100,60276.938944
225.440449,76,60296.798535
20.978583,98,60313.933746
227.669833,76,60333.160394
226.359638,83,60349.229169
27.899147,100,60367.498199
28.625131,100,60388.206422
24.290603,83,60408.629514
19.900614,100,60500.333288
225.574543,80,60521.127384
27.579996,100,60539.265821
225.126353,85,60559.966647
224.436952,88,60578.160856
22.273016,100,60597.234492
18.173138,100,60618.287933
39.224487,100,60639.760111
25.208583,100,60661.088223
222.822411,73,60681.411978
27.0924,100,60697.443973
19.987998,100,60719.325941
20.616186,100,60741.376118
24.373245,100,60762.782212
25.925827,100,60783.854186
223.534354,68,60804.112802
219.232745,81,60819.229236
226.900528,79,60836.482298
24.59918,92,60854.187087
226.052941,87,60874.354593
26.881677,100,60893.328251
220.208326,67,60912.916121
25.974848,100,60928.88506
26.986271,81,60949.917384
222.06644,79,60967.113832
30.957149,85,60984.582505
23.79582,100,61003.536583
21.581452,100,61025.351457
225.944332,87,61046.069
229.040997,92,61064.622805
26.122069,100,61084.514217
26.145342,100,61105.347414
18.343422,100,61127.185319
22.593881,100,61148.752996
226.811385,98,61170.315268
28.968961,94,61190.960232
22.504648,84,61210.772779
33.152944,100,61229.3774
25.128512,100,61250.843721
32.011688,89,61271.896373
220.045161,78,61290.756071
224.998054,83,61308.304416
23.626656,100,61327.15181
30.002151,100,61348.455586
30.933422,86,61369.658681
226.38921,79,61387.711497
24.441392,100,61405.460865
226.314313,81,61426.197111
225.390066,91,61444.183924
223.243224,76,61463.059775
227.300679,91,61480.031902
15.87058,84,61499.492665
17.694446,81,61517.514341
16.216463,85,61535.294397
232.482623,97,61554.984111
22.726509,100,61576.476049
31.665213,89,61597.527912
26.305725,100,61616.865915
13.341977,83,61637.388942
22.586408,100,61656.45729
30.035836,100,61677.750983
227.330778,79,61698.719493
23.078035,100,61717.004134
223.346112,71,61737.402951
19.142269,100,61754.000069
220.50477,74,61774.424425
21.254815,100,61791.220945
218.778376,67,61811.351778
23.640333,100,61827.240028
221.402107,73,61847.802564
218.541007,66,61864.288805
225.996327,92,61879.435756
18.795216,100,61899.765209
25.799679,99,61921.809203
220.046241,74,61942.569496
224.173438,75,61958.848452
228.455373,84,61975.544042
218.623224,64,61992.745778
223.722153,74,62007.632895
223.553909,77,62023.502434
12.734419,80,62040.012526
230.964051,89,62057.788141
222.306786,86,62077.275255
222.26819,73,62095.469569
29.293138,100,62112.617146
22.983532,100,62134.600062
24.511094,100,62155.96877
20.087448,100,62177.543051
26.781977,100,62198.706124
25.864353,99,62220.048336
222.314777,81,62240.422235
221.763654,77,62257.840937
221.530769,74,62274.68195
227.713967,83,62291.237551
19.900203,100,62309.552899
23.633808,100,62330.887421
226.222604,81,62351.555145
225.339456,79,62369.180226
227.943517,85,62386.611169
29.63495,90,62404.968764
224.202388,78,62423.658585
222.388404,79,62439.932333
23.899145,100,62458.008324
225.548351,80,62478.730334
25.804589,100,62496.787341
14.002396,100,62518.246512
25.871508,100,62540.277144
17.739828,100,62561.772534
226.578474,76,62582.926688
22.921181,100,62600.225736
20.846607,100,62621.539752
18.181835,100,62642.83407
218.525887,67,62663.288729
21.975953,100,62679.416311
225.526909,81,62699.896135
27.837872,100,62717.418468
18.861196,100,62739.002376
23.583302,100,62759.355409
222.272057,79,62780.296656
24.447483,100,62798.486729
23.057185,100,62819.748572
222.469295,72,62840.586859
229.224595,85,62856.647122
28.10694,82,62875.206898
218.963483,66,62892.033674
222.195128,70,62906.78431
25.883732,100,62922.873911
16.476595,100,62943.557861
21.6295,100,62964.48867
36.167179,100,62985.724581
232.168193,95,63007.017018
236.186935,100,63027.705047
21.24995,100,63049.354069
26.220998,100,63070.415132
231.971456,92,63091.991856
232.206756,96,63111.660141
22.88636,100,63382.261568
18.771791,100,63403.200083
227.441726,86,63423.310745
227.449006,86,63441.908946
227.698447,87,63460.35006
231.840631,97,63479.175951
227.226817,90,63499.138522
226.330356,84,63518.073153
24.618181,100,63536.307062
32.958969,100,63556.800495
22.063968,100,63577.812363
25.990029,100,63599.059933
226.117316,86,63618.686873
224.267133,79,63637.185998
220.803506,75,63653.74158
23.212438,100,63670.27289
22.476709,100,63690.965562
227.053092,86,63711.338662
19.636371,100,63730.602028
20.022058,100,63751.921194
21.445962,100,63772.229185
15.657638,100,63793.551066
20.10751,100,63815.094635
222.544083,73,63835.332101
229.009805,89,63851.54076
225.26294,81,63869.403346
25.253522,100,63887.90922
30.965707,100,63908.926112
231.240496,96,63929.494216
13.863866,89,63949.275136
229.68208,92,63967.825445
228.267317,86,63986.886377
223.81759,77,64004.986544
228.942902,91,64021.953066
12.673282,100,64042.266612
224.735317,82,64061.739369
232.599608,99,64079.566095
31.554166,100,64100.446442
22.160439,100,64122.464422
22.884747,100,64142.616471
24.815648,100,64163.764779
225.169718,78,64183.994689
20.369114,100,64201.814081
224.807154,78,64221.915478
24.943296,100,64239.560801
22.549772,100,64260.016583
224.560002,75,64280.165844
228.740823,90,64296.239973
229.584579,92,64315.174193
222.636463,83,64334.430408
226.410069,95,64352.855204
24.201178,100,64373.30514
224.111035,87,64393.573627
25.539106,100,64412.011133
22.052309,100,64432.105071
23.572473,100,64452.999043
229.464566,88,64473.431787
22.904447,100,64492.029208
230.950731,92,64512.796335
228.386571,94,64532.079114
27.085651,100,64551.99787
22.7629,100,64572.725347
231.290986,90,64593.516868
224.700921,82,64612.003122
32.904635,100,64630.574801
230.123253,97,64651.767932
22.189475,100,64671.988304
23.203618,100,64692.590434
24.070704,100,64713.278241
25.125396,100,64734.01052
23.535357,100,64754.560046
222.748632,82,64774.893678
28.07714,100,64792.638241
29.32436,100,64813.199612
23.189124,100,64834.206068
222.548781,78,64854.307974
224.909905,84,64871.060536
30.776403,100,64889.457128
22.000604,100,64910.321204
227.160285,94,64931.44638
28.160013,100,64952.201668
31.059423,100,64973.005997
26.249853,100,64995.290595
224.70861,82,65016.010635
226.305844,82,65033.189616
21.255058,100,65052.239822
24.163673,100,65073.496503
227.92383,96,65094.297377
224.818312,86,65113.766132
231.590284,92,65132.871144
0,1,65148.690842
20.48909,100,65153.352078
229.416172,90,65173.981901
19.364279,100,65193.452551
21.929853,100,65214.245712
27.361497,100,65235.360789
27.818556,100,65256.628893
19.821046,100,65277.270182
227.105041,91,65298.132997
23.112663,100,65317.697488
0,1,65334.81626
24.7246,100,65339.596008
227.24299,94,65360.792258
25.311722,100,65380.88124
229.013431,92,65400.892955
227.218413,90,65420.184104
20.675501,100,65440.264308
20.152556,100,65461.433395
227.139295,88,65480.990694
23.91579,100,65500.314665
21.894879,100,65521.030905
21.090006,100,65541.656754
23.581041,100,65562.325601
229.281443,96,65582.803852
219.737675,77,65602.112547
221.879454,75,65618.367565
224.924379,89,65635.686385
227.872438,88,65654.978817
31.807087,100,65673.974007
21.739816,100,65694.963646
16.51915,100,65715.396049
15.593392,100,65736.084532
228.277227,88,65756.098162
226.710328,85,65774.482583
18.937525,100,65792.796138
226.603941,90,65813.539514
227.199001,90,65832.311965
22.221218,100,65851.720583
19.784971,100,65872.394019
21.43121,100,65892.763064
225.382447,83,65913.313666
34.023381,100,65931.822118
224.764289,84,65952.232636
219.839811,72,65969.360543
19.921228,100,65985.638938
226.098995,91,66005.738216
17.928231,100,66025.401648
20.461196,100,66046.549224
225.671833,87,66067.286221
226.15271,85,66085.661027
19.872871,100,66104.274612
227.845106,88,66124.632009
22.005147,100,66144.151867
231.885797,97,66165.257425
14.297524,87,66184.925135
221.975667,80,66202.773133
231.527837,97,66220.087621
224.895354,85,66240.111506
17.594328,90,66257.940331
17.445693,100,66276.889291
32.85249,95,66297.788781
12.422849,85,66317.036475
225.847905,90,66335.237429
227.486663,93,66353.995846
226.122756,84,66372.932577
20.919359,100,66390.948389
19.166015,100,66412.125248
15.145414,100,66432.886264
16.475299,100,66453.093321
19.322234,100,66473.999278
228.726135,90,66494.084468
217.746724,82,66512.6177
222.902672,81,66530.177732
17.080004,100,66547.809359
19.47143,100,66568.614566
219.670797,77,66588.312886
16.251328,100,66605.052862
19.702606,100,66625.971415
16.610585,100,66646.693231
228.01939,89,66666.772317
17.631116,100,66686.232708
18.676897,100,66707.199986
18.853575,100,66728.422714
16.486769,100,66748.871927
235.125306,100,66769.516049
15.088439,100,66790.172019
35.446195,100,66811.417117
16.241075,97,66832.49091
221.910119,83,66851.729804
16.221452,87,66869.243786
224.825559,92,66887.26134
228.747343,98,66906.996907
23.918071,100,66928.399041
21.575105,100,66949.524461
19.039377,100,66970.602364
220.454536,81,66990.738004
222.80853,83,67008.162465
224.467573,80,67024.929374
230.112066,97,67042.624933
23.183328,100,67062.563174
18.230057,100,67083.364377
22.480997,100,67104.205935
21.441823,100,67124.723601
226.419579,85,67145.615263
27.407938,100,67164.40682
23.03329,100,67185.168905
19.472601,100,67205.761086
25.122625,100,67226.814103
24.531096,100,67247.585355
25.846047,100,67269.383841
221.608792,84,67290.818343
223.901559,88,67308.370489
23.424522,100,67327.947269
232.135816,100,67348.764292
19.546091,100,67369.353112
28.53312,100,67390.138695
24.930493,100,67411.452549
20.323001,100,67432.765299
23.263056,100,67454.179805
21.176921,100,67474.973619
19.435331,100,67495.60703
21.271127,100,67516.561083
21.163839,100,67537.277476
20.883797,100,67557.925727
220.280657,84,67578.376877
11.218077,100,67596.194947
219.664633,83,67616.273935
14.115152,100,67634.791481
10.374045,100,67655.808219
12.811262,100,67677.664633
23.922652,100,67699.203629
20.212262,100,67720.434613
29.635691,100,67741.556032
223.110379,93,67761.823363
224.239737,85,67781.295563
32.421965,100,67799.553171
222.277437,80,67819.722014
18.858267,97,67837.961663
31.9374,100,67858.189632
22.475937,100,67878.553046
224.827538,92,67899.144623
24.066459,100,67919.142311
28.947945,100,67939.155717
23.39433,100,67960.048149
15.692903,91,67980.453939
21.335594,100,68000.15319
27.894624,99,68020.981902
22.279787,100,68041.830359
229.428412,91,68061.871252
229.766354,96,68081.707231
231.712909,100,68101.865356
224.911296,97,68122.404494
29.729981,100,68142.988554
23.436985,100,68163.74209
217.22968,71,68183.602031
23.707239,100,68200.101035
229.579204,99,68220.245936
20.523268,100,68242.350282
17.826035,100,68262.281692
27.937734,100,68282.809347
20.018683,100,68303.155082
22.606104,100,68323.620188
224.230635,84,68343.202997
24.871301,93,68361.65777
17.815349,100,68381.436378
23.827248,100,68402.361271
25.074554,100,68422.78144
30.755817,100,68443.65628
22.285293,100,68465.413604
22.84973,100,68486.285406
25.021456,100,68507.228927
226.921236,93,68528.403856
21.611261,100,68548.472902
20.628606,100,68569.666685
17.405519,100,68590.664958
18.205377,100,68611.191237
224.355574,88,68637.403341
227.107387,98,68656.765078
30.098217,99,68676.779802
223.802567,77,68695.766431
25.749032,100,68712.871614
20.343561,100,68734.383418
222.26047,83,68754.618002
25.084577,100,68773.1645
22.976118,100,68794.564144
32.698818,100,68815.203501
18.553661,100,68835.643839
36.590143,100,68855.944515
24.252172,100,68876.396839
23.812975,100,68897.587982
229.790374,91,68918.342411
224.27021,90,68937.192168
20.613439,100,68956.355567
221.652449,84,68976.105237
227.128417,94,68994.309987
22.084329,100,69014.391536
22.500779,100,69035.539135
227.761697,98,69056.482044
227.246704,91,69077.054049
226.726073,83,69095.730843
24.940007,100,69114.10905
231.591378,100,69134.925418
19.847706,100,69155.440172
22.210219,100,69176.651456
229.336719,97,69197.277699
22.731265,100,69217.458577
31.47703,100,69237.879155
21.11556,100,69258.730183
16.979791,100,69279.757415
21.691574,100,69300.37242
26.182454,100,69321.700396
20.994321,100,69342.416562
17.458954,100,69362.499241
229.072567,97,69383.590984
224.00664,90,69405.009308
220.934278,76,69422.713367
18.533978,100,69439.569276
223.072943,83,69459.412319
23.530085,100,69477.472955
24.760692,100,69497.873549
24.45613,100,69518.5545
19.662759,100,69538.603183
223.718968,83,69558.533122
18.965538,100,69577.605422
227.834384,83,69597.987424
22.759404,100,69616.144956
21.166364,100,69636.705895
223.876721,85,69656.623682
23.812663,100,69675.595482
221.586324,86,69696.080131
23.179074,100,69714.966514
220.40586,79,69734.839337
29.22098,94,69752.332303
230.214661,91,69771.908533
230.297865,91,69791.199143
22.206513,100,69810.536191
229.262515,89,69831.194419
24.639987,100,69850.349005
20.080847,100,69872.0475
231.795138,94,69892.417069
20.510661,100,69912.068519
26.690965,100,69932.627708
19.325491,100,69954.429383
26.885379,100,69975.410886
29.375245,84,69995.939794
231.589474,98,70013.87904
18.155548,100,70034.437636
16.389403,100,70055.185497
227.100577,83,70075.738768
229.106844,87,70093.3382
226.118923,81,70111.645997
223.393468,78,70128.463321
21.703867,100,70145.400686
226.269902,87,70166.355292
230.410408,98,70185.161966
221.417593,71,70203.685995
229.583822,87,70219.375745
230.679946,91,70237.487367
22.435562,100,70256.751159
223.85244,78,70276.557939
20.0529,100,70294.292942
21.788598,100,70315.524671
21.44457,100,70336.472361
227.021529,94,70356.857423
15.151483,100,70377.376748
19.806527,100,70398.951712
228.313432,84,70419.50013
22.236764,100,70437.701854
20.427397,100,70458.22542
226.825427,81,70478.088122
17.605693,100,70495.73347
227.203505,79,70515.838733
18.284321,100,70533.371105
223.104453,80,70553.68
223.02697,78,70570.86358
25.402136,100,70588.749863
22.869919,100,70609.792581
224.963742,80,70629.882849
22.034072,100,70647.264181
22.19777,100,70667.968734
23.391724,100,70688.842044
22.973142,100,70709.730486
226.982436,85,70729.90229
20.234686,100,70748.236591
228.057863,87,70768.315854
22.216791,100,70787.167346
26.822043,100,70807.76352
22.562411,100,70829.2695
228.678471,86,70849.922348
26.76593,88,70868.155026
20.725657,100,70887.209457
221.889955,73,70907.37692
18.366614,100,70923.960474
32.847014,100,70945.082821
21.797341,100,70965.943086
23.646262,100,70986.435734
226.332461,84,71006.442029
227.849768,89,71023.983806
227.852853,82,71042.37038
231.247585,89,71060.498761
22.572612,100,71079.75115
10.393625,77,71099.694412
226.492722,85,71116.329415
228.252322,83,71134.311077
22.383106,100,71152.400581
229.47265,83,71172.583067
224.097233,75,71190.310005
227.319582,81,71206.619352
225.378821,79,71224.019157
20.998033,100,71241.798526
30.314635,88,71261.720708
223.552238,71,71279.86423
224.133461,79,71295.565673
20.544237,100,71313.046205
23.955045,100,71334.180717
28.815818,100,71355.218874
19.738896,100,71376.088404
230.554957,88,71396.672615
229.803691,88,71415.149744
28.644211,100,71433.873839
223.570748,78,71454.055402
231.218224,92,71471.719171
19.325254,100,71491.056816
227.866622,86,71510.959142
26.68378,100,71530.050694
224.473571,87,71549.661278
18.539957,100,71568.093129
226.150352,95,71588.86367
232.054754,97,71608.64313
227.584013,92,71628.309489
224.453451,81,71647.153562
21.517676,100,71665.276961
230.306838,90,71685.636676
23.754825,100,71705.016326
21.706055,100,71725.715122
17.882738,100,71746.103012
16.589956,100,71766.765702
21.453531,100,71788.229344
23.068147,100,71809.094897
19.809643,100,71829.877963
19.00284,100,71851.004405
30.478209,100,71871.984345
24.968898,100,71892.941765
23.572603,100,71913.415585
226.015022,79,71933.686985
230.508403,93,71950.783061
226.479458,80,71969.604357
224.446343,83,71986.892054
24.394681,100,72004.890799
23.179087,100,72026.044456
223.820713,79,72046.640765
22.750067,100,72064.332268
24.319555,100,72084.875496
230.93558,91,72105.379825
223.724278,80,72124.443946
28.722949,90,72142.137065
20.254233,100,72161.283483
224.780042,84,72181.785038
20.101588,100,72199.695726
227.519592,88,72220.042306
222.528859,75,72237.609185
223.549902,78,72254.010926
232.956664,98,72271.185587
225.581261,81,72290.80184
23.549645,100,72308.652531
222.4551,80,72329.278922
17.661614,100,72347.434173
223.238089,84,72367.697754
20.299715,100,72386.222188
21.309246,100,72406.79707
21.529081,100,72428.067374
228.944837,85,72448.723168
24.552279,100,72467.179779
18.742845,100,72488.373619
22.727585,100,72509.037754
223.927401,77,72529.238549
16.000588,100,72546.720321
22.050385,100,72567.052941
20.162453,100,72588.376917
33.701832,100,72609.113358
19.280353,100,72630.084812
19.41951,100,72651.775104
228.680637,88,72672.30195
33.844211,100,72691.349725
220.748069,84,72711.341442
22.707495,100,72729.5906
36.405779,100,72750.036154
27.332049,100,72771.159472
222.639796,74,72791.494658
225.310787,78,72807.62299
227.919418,82,72824.303111
20.223062,100,72842.54018
33.547972,100,72863.005036
228.145825,84,72883.276932
27.119021,100,72901.503159
37.220644,100,72922.081609
20.450508,100,72943.204374
26.915716,100,72963.905798
229.15098,93,72983.947915
23.653682,100,73264.744503
222.465946,80,73285.160138
227.602389,88,73302.873409
25.663182,100,73321.606488
223.956614,78,73341.739992
222.143908,76,73358.363892
21.028403,100,73376.554502
223.102258,72,73397.036412
227.603931,90,73413.131473
221.15088,79,73432.421233
227.285638,78,73449.8709
227.168217,80,73466.989048
26.160491,100,73485.050159
28.060117,100,73506.16976
220.588749,67,73526.409554
25.376113,100,73542.557048
20.384209,100,73564.206022
224.360443,74,73584.628332
22.102342,100,73602.075251
226.273679,85,73622.393726
22.871249,100,73642.110083
23.948091,100,73663.571098
24.027573,100,73684.995003
224.04343,95,73705.953437
29.759363,88,73725.595735
224.741774,77,73744.501766
20.36303,94,73761.807192
220.858208,81,73781.475685
229.470315,85,73799.201995
22.621432,100,73817.866266
22.303822,100,73838.911829
7.960192,77,73859.03609
223.971039,71,73876.013579
224.83333,81,73891.961477
223.579246,82,73909.916975
18.960603,93,73928.25549
23.311376,100,73949.149452
24.923187,100,73970.838089
22.759637,100,73992.45454
23.11616,100,74013.621272
23.11823,100,74035.172725
35.639092,100,74056.674249
223.989113,75,74077.375729
224.536526,81,74094.678207
26.40683,100,74113.598825
26.059179,77,74134.238547
33.663868,100,74152.640358
224.068246,73,74173.560823
14.551679,100,74190.469335
28.447411,92,74211.745039
22.508207,79,74231.062553
224.705202,76,74248.736477
23.443631,100,74266.364274
225.475192,81,74286.757946
30.028764,100,74304.648891
22.62123,100,74326.674812
28.73829,100,74347.914022
221.147736,66,74367.56001
26.956277,100,74383.422262
34.150626,100,74405.32773
30.400704,100,74426.070044
35.913613,100,74447.888453
28.041526,100,74469.753489
24.844876,100,74491.832266
35.569764,100,74513.508675
223.154415,80,74533.979611
24.496881,100,74552.649308
24.528966,100,74574.181294
25.66606,100,74595.651046
224.727188,86,74616.712967
225.38036,84,74635.262194
220.43396,71,74653.449444
221.321883,75,74669.367275
220.714278,64,74685.823205
223.676141,76,74700.238113
29.770179,100,74717.905431
27.474044,100,74739.595849
222.132502,70,74759.182122
222.360168,71,74774.333602
220.241481,74,74790.380913
26.352962,100,74807.742227
227.214922,82,74828.859086
29.659839,100,74847.606423
224.928328,75,74867.99614
23.620588,100,74885.364634
30.188299,100,74906.730872
28.112049,100,74927.826526
222.308733,73,74949.0657
223.221526,73,74965.276005
28.505357,100,74982.052399
225.422272,75,75002.319612
26.952677,100,75019.399026
218.421123,72,75039.445943
220.922143,72,75055.607608
224.207157,79,75071.690657
24.477431,100,75089.58732
225.309674,80,75109.870039
25.055261,100,75128.156575
222.484537,72,75148.200878
25.440068,100,75164.774548
216.774479,67,75185.2952
227.768736,86,75200.466151
15.777493,86,75218.970591
222.882112,78,75236.268253
218.011004,76,75252.858177
222.256531,75,75269.180315
27.806158,100,75287.021985
223.892412,75,75308.098358
28.894666,100,75325.663667
17.890599,100,75347.010575
226.402553,96,75368.506358
225.247824,76,75388.051563
24.882585,100,75405.775073
22.791452,100,75427.22327
219.486536,70,75447.264255
222.606414,77,75462.746706
22.234546,100,75480.664696
29.55437,100,75502.412454
27.5561,100,75523.918643
226.612958,85,75545.274595
26.941523,100,75564.122533
17.722574,89,75585.212322
22.125701,100,75604.458278
220.020585,69,75624.580468
24.470788,100,75641.25333
28.501401,100,75662.738627
226.032333,79,75683.7018
27.231663,100,75701.453586
22.000004,100,75723.013137
229.416919,87,75744.101165
26.24688,100,75763.521538
23.939967,100,75784.823946
26.463218,100,75805.942768
26.641631,100,75827.154568
222.851088,69,75848.394725
230.218635,100,75864.933263
221.14384,69,75885.40902
217.923895,70,75900.746119
222.483026,71,75916.327847
21.481751,100,75933.556902
217.962019,69,75954.72508
27.067361,84,75970.73571
223.778542,89,75989.14327
217.874598,72,76008.244504
24.9466,100,76025.111841
227.455124,98,76047.09989
29.191505,100,76067.905083
218.355346,71,76088.549841
223.508875,73,76103.869458
225.386462,83,76120.201898
223.603789,69,76137.633888
24.819256,100,76154.222367
28.408538,100,76175.916849
224.59974,87,76197.670304
26.14355,100,76216.736785
29.478417,100,76238.429293
216.927819,73,76259.170935
26.978449,100,76276.677477
27.778873,100,76298.17668
19.377194,69,76318.352158
222.727192,72,76333.690425
25.152298,100,76350.948727
221.07469,66,76370.460766
24.818202,100,76386.657268
29.720073,100,76408.10712
26.8429,100,76429.486027
20.330754,88,76450.311494
28.285149,100,76469.373628
21.72711,100,76490.974718
221.020243,74,76511.446243
24.572894,100,76529.12318
219.165959,75,76550.567269
231.640444,95,76568.053354
22.316281,100,76588.898178
222.977089,97,76610.555207
224.628627,81,76631.412105
220.796908,73,76648.170403
22.921705,100,76665.090221
27.193734,100,76687.066208
215.683267,71,76707.278924
31.853393,100,76724.862792
219.211618,64,76744.62231
24.818778,100,76759.927462
216.499953,72,76780.225658
22.776559,100,76797.09939
23.95716,95,76818.438902
226.31364,79,76838.358207
224.789266,79,76855.649305
27.352888,82,76873.028603
26.034324,92,76891.369809
221.54504,80,76910.916562
25.399473,99,76929.553701
224.756635,82,76950.690855
25.18101,87,76968.813214
221.971749,72,76987.328845
28.381532,100,77004.216078
224.448393,74,77025.448568
28.791439,100,77042.569837
222.890968,84,77064.040975
26.395016,100,77082.97674
222.418754,80,77104.290366
27.496353,100,77122.898131
29.144118,100,77144.901246
231.311508,86,77165.474232
22.059188,76,77184.054393
24.175891,100,77201.503683
228.707071,85,77222.009145
224.290942,76,77240.040971
234.194466,99,77257.817689
30.257521,100,77279.960134
28.218507,100,77301.774595
29.402016,100,77323.315429
27.837746,100,77345.187619
219.277632,71,77365.224514
224.554387,83,77381.411943
36.881514,99,77400.991727
219.613672,69,77421.199897
26.925352,100,77438.247882
28.714344,100,77459.873132
31.897588,100,77481.787765
25.078438,100,77503.391921
21.104122,100,77524.469877
223.210981,75,77544.984277
225.74694,77,77561.289491
22.942312,100,77579.497099
230.536128,88,77600.300735
18.348618,68,77619.060228
28.432241,100,77635.264013
226.199826,79,77656.154041
226.97992,83,77673.876552
218.044179,62,77690.604434
225.644293,75,77705.198436
221.721159,71,77721.296516
22.0435,100,77737.933962
222.305525,73,77758.714438
25.71827,100,77775.890101
225.744074,81,77796.33686
29.153524,100,77814.322513
221.656996,67,77834.476862
38.64878,100,77850.342374
28.82968,95,77871.986784
27.295273,100,77892.63946
30.071765,100,77914.546527
224.958129,82,77935.550724
219.991703,69,77952.507691
222.222392,71,77968.027286
25.074414,100,77985.101711
220.535532,63,78004.862998
28.225855,100,78020.324794
225.047119,78,78040.53002
26.849517,100,78058.292862
29.096706,99,78079.976377
27.503111,100,78101.672459
19.643103,100,78123.588855
26.61532,100,78144.82865
223.950536,74,78165.278898
225.442977,75,78181.449604
224.638314,80,78197.757841
26.952424,100,78215.869043
24.585802,100,78237.63208
26.855324,100,78258.165455
225.140777,76,78278.682083
224.229728,75,78295.550764
29.988221,100,78312.969594
25.475948,100,78334.365705
20.603269,78,78355.155538
222.671994,75,78371.900105
25.102583,100,78389.085246
22.22738,100,78409.810736
221.928387,74,78429.883396
32.583971,100,78447.144927
224.700629,84,78468.028594
223.370583,76,78485.990408
24.165525,100,78503.257599
24.443725,100,78524.606874
24.933929,76,78545.139603
220.691549,68,78560.754747
220.784955,67,78575.873214
221.619908,68,78590.642447
23.377883,100,78606.856893
223.770103,78,78627.569916
30.239416,100,78644.893716
226.848018,76,78665.616108
26.801358,100,78683.205897
26.737767,100,78704.818681
224.839334,79,78726.15188
28.770144,100,78744.072753
30.167486,100,78766.027599
224.294352,79,78786.849373
228.963174,87,78804.96916
31.245933,100,78824.145179
220.977771,69,78844.495483
27.889652,100,78860.809283
223.826251,74,78881.679999
27.989332,100,78898.874322
222.112406,73,78919.580527
230.38729,91,78936.154823
28.403191,100,78956.599198
21.827034,100,78977.749197
36.663295,89,78998.485503
222.261567,72,79277.295068
20.102376,100,79293.372942
26.74824,100,79314.386232
27.512683,100,79335.711219
227.280361,78,79356.127146
225.180102,80,79372.581088
27.071443,100,79390.120475
224.880478,82,79410.558572
223.435493,71,79427.46871
26.657076,100,79443.843818
27.248417,100,79464.907754
225.448107,78,79484.682559
28.306058,100,79502.378884
225.830608,76,79522.810725
222.861463,76,79538.905022
222.246113,69,79555.244378
29.051201,100,79571.124346
26.525944,100,79592.682016
222.451653,69,79612.886853
31.761332,100,79628.463143
220.803591,78,79648.58928
31.317112,100,79666.793446
225.282709,86,79686.748874
25.379929,100,79705.634493
26.171675,100,79727.083639
25.747476,100,79747.907192
25.657057,100,79769.312825
27.467733,100,79790.059418
21.587961,100,79810.47417
222.549368,70,79830.486417
22.93292,100,79846.508575
28.145124,100,79867.989389
222.499778,72,79888.058025
226.63465,78,79903.705641
26.053894,100,79920.846665
225.178505,77,79940.716381
229.231305,85,79957.518552
225.285484,76,79975.826931
27.020542,100,79993.227059
27.841215,100,80013.674157
222.552769,70,80034.091386
26.689986,100,80050.663559
224.377104,72,80070.831203
27.373336,100,80086.905224
26.897488,100,80107.390122
28.692497,100,80128.504541
222.431642,72,80148.980444
24.372279,100,80165.072991
224.576984,76,80185.476295
25.552013,100,80202.663266
25.592106,100,80223.599551
225.024515,86,80244.144497
223.785483,70,80261.183174
37.150709,100,80277.359012
23.120548,100,80298.358453
24.645956,100,80319.579993
23.297245,100,80339.85868
228.793036,85,80360.084664
26.750749,100,80379.026361
24.783866,100,80399.655519
27.906615,99,80420.460941
28.999194,89,80440.508565
28.604625,100,80459.512616
26.660244,100,80480.043423
226.099084,77,80500.131608
24.645242,100,80517.705719
25.267809,100,80538.093698
223.866701,78,80557.97559
224.869065,80,80574.115442
22.754395,100,80592.067117
222.090691,75,80612.523558
225.872494,82,80628.336422
27.759456,100,80646.323455
225.190764,76,80666.320798
23.959997,100,80683.163693
220.163001,69,80702.662801
218.852732,62,80717.306237
225.480081,80,80731.468782
224.28468,76,80748.285801
224.709917,78,80764.238078
225.239769,79,80780.861253
221.85674,70,80796.744099
227.754859,84,80812.142496
27.068595,100,80830.818785
220.506211,71,80850.688004
14.01907,66,80866.152104
222.692342,78,80880.360459
225.846388,78,80897.469938
223.216921,67,80913.548275
26.730181,100,80929.324948
26.710388,100,80950.720265
25.174172,100,80971.559793
224.900547,70,80991.846783
226.019623,79,81007.484003
27.075013,100,81024.956003
225.9312,74,81044.880774
27.839376,100,81061.509101
221.842864,67,81081.365175
222.50454,74,81095.549271
27.453439,100,81112.290515
27.431437,100,81132.389944
29.42777,100,81153.541423
26.74391,100,81174.398541
23.4351,100,81195.614442
227.51194,84,81215.999611
20.861009,100,81234.536163
222.873289,74,81254.301937
226.598385,79,81270.322449
21.526525,100,81287.983987
224.173351,78,81307.795043
224.949958,80,81324.388342
221.763641,70,81340.214071
223.635526,70,81355.321586
24.943821,100,81371.105193
223.579552,78,81391.057312
221.778181,67,81407.704947
223.069113,70,81422.352307
23.244862,100,81439.06206
21.988897,100,81459.631249
22.731156,100,81480.08604
25.53003,100,81500.77632
224.907903,78,81520.710499
26.046748,100,81538.147213
225.893937,78,81558.412746
224.058125,79,81574.354002
22.220371,100,81591.737365
230.312247,89,81611.742804
227.089463,78,81628.969369
227.81172,99,81646.194324
228.968656,83,81666.136432
226.436838,86,81684.403333
223.844936,77,81702.289355
221.025035,69,81718.281326
25.633066,100,81733.867751
224.697437,76,81754.659784
220.797717,64,81770.611354
22.019517,100,81785.446608
26.707361,100,81805.41181
222.274945,74,81824.790405
225.247293,75,81840.012068
