#{"t_start": 1644673223.226227, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
32.06844,100,12473.209164
23.982661,89,12494.904071
216.732622,72,12513.056215
24.229333,100,12529.285463
223.656542,80,12551.007474
220.779008,78,12568.766629
28.579554,100,12587.206244
222.495366,78,12607.536605
219.26958,72,12624.529055
36.257802,100,12641.713125
226.206924,87,12663.308038
220.330705,75,12681.416903
23.315394,100,12698.369933
0,8,12716.574179
220.870531,81,12721.897291
221.974476,82,12739.684212
224.135466,87,12757.662519
221.669524,80,12775.958171
224.158442,87,12794.123126
30.062974,100,12813.572392
223.307632,77,12834.1595
229.178372,100,12852.107175
224.038839,81,12873.114408
31.303887,100,12891.717683
0,8,12909.357507
227.166753,97,12915.043607
19.520111,100,12935.607767
16.307678,72,12955.847241
224.901875,86,12972.204099
24.85535,81,12990.778001
0,7,13006.153588
229.216006,90,13011.524211
28.178806,100,13031.502697
19.531465,72,13051.91703
26.253966,100,13068.512221
230.153631,93,13090.05301
15.06375,63,13108.86713
225.950286,94,13123.880354
224.973667,83,13143.561214
0,8,13158.724162
30.024281,100,13164.921873
226.335128,94,13186.357251
16.90184,73,13205.989346
218.188826,73,13221.903878
14.644413,63,13237.903371
230.118014,91,13253.025241
0,8,13269.562929
28.73677,100,13275.590211
227.308631,98,13297.082598
222.984817,78,13317.437837
29.990489,100,13335.340319
0,9,13352.985078
223.026215,73,13358.119509
224.408941,78,13374.347576
223.816983,82,13391.218953
225.185839,75,13409.936931
223.916559,83,13676.910833
0,9,13691.712369
221.914599,76,13696.740645
223.506441,85,13713.514803
0,7,13728.308209
31.142236,100,13733.928215
31.935809,91,13754.573742
225.420592,82,13773.547536
216.948251,62,13789.974131
223.905658,78,13803.988415
28.433166,100,13821.703176
0,1,13839.048415
222.300653,74,13842.61813
32.558958,91,13860.139445
0,8,13876.703629
226.792233,81,13881.906764
32.653764,100,13900.026309
223.758916,79,13919.883
226.869781,86,13937.595399
224.673598,77,13954.994245
30.219554,91,13971.586096
30.823594,93,13990.574613
12.071791,100,14009.994082
226.344142,77,14030.39804
28.748813,90,14047.513603
225.791123,81,14066.569579
26.263083,95,14084.467267
17.50349,100,14105.398794
226.162472,81,14126.546846
222.124367,76,14143.560718
219.671215,67,14159.50568
220.971244,74,14174.366033
16.242699,86,14190.158313
227.803987,85,14208.864765
24.544037,88,14227.645568
6.932422,100,14246.949002
32.474167,100,14268.531973
222.39962,74,14288.476087
23.986282,91,14305.055108
22.171133,79,14323.844648
0,8,14337.630685
15.759146,84,14343.360011
6.901613,100,14361.362928
0,14,14379.141729
223.642903,71,14385.332458
223.15635,75,14401.744407
0,32,14416.527264
0,8,14423.353764
0,7,14425.88099
221.016192,78,14431.002524
20.755916,84,14448.69706
0,100,14467.86552
0,32,14487.062815
0,5,14494.213313
0,8,14496.237574
30.458903,87,14501.773511
224.799329,89,14520.355806
0,7,14536.045806
223.511639,72,14540.746118
31.67423,100,14557.676638
0,8,14575.490667
0,7,14577.876255
17.886509,75,14582.795738
21.390688,82,14599.244759
0,8,14614.086126
226.933562,80,14619.413785
221.166135,73,14636.459285
14.977968,100,14653.270484
29.734638,100,14674.221156
26.86041,87,14695.244632
0,7,14711.230512
222.931972,68,14715.922703
222.977816,76,14731.317304
0,1,14744.698653
37.245785,100,14749.543165
26.074006,100,14771.007728
224.410428,76,14791.679225
221.467418,75,14808.462773
0,25,14822.719789
29.432392,100,14832.674623
0,25,14851.593768
220.399588,70,14859.761352
25.358377,100,14876.238422
223.98754,83,14897.086835
222.681779,76,14914.877297
222.762158,74,14931.355814
31.200025,100,14948.114114
221.636676,73,14968.192362
228.807508,100,14984.37503
40.007123,100,15005.654237
22.986937,89,15026.359367
229.32831,91,15045.337563
0,8,15061.457837
23.845557,93,15067.51574
0,7,15084.186293
0,6,15086.37544
0,7,15088.502219
222.762818,88,15094.10605
224.916803,83,15112.366336
226.877317,86,15130.392277
227.47845,80,15148.152148
221.149474,77,15165.611212
29.544829,100,15183.816365
25.841053,89,15205.209546
222.631028,73,15223.694071
227.30189,94,15240.54634
222.7522,80,15260.261752
0,8,15275.247413
222.425002,78,15280.714029
220.679627,70,15297.790727
20.766497,87,15313.683855
223.870547,78,15332.154167
226.460036,96,15349.82672
223.409064,75,15369.440839
216.590075,66,15385.27138
227.49671,85,15400.40794
23.007983,80,15418.154624
225.743196,90,15435.476491
0,9,15451.544811
225.630986,92,15457.565426
222.954192,87,15477.643718
30.105846,97,15497.096143
24.736016,91,15517.818273
26.736736,99,15537.53258
224.078425,86,15558.345007
217.683503,62,15576.112934
28.014867,84,15591.327551
24.127223,96,15610.39149
0,9,15627.227412
26.819389,100,15633.367397
216.358863,70,15653.081373
224.874009,81,15668.263124
26.286451,94,15686.156743
221.506325,72,15705.886048
23.066399,94,15722.575005
227.126413,93,15742.817895
221.530442,84,15761.277712
221.912619,76,15778.925982
226.736296,96,15796.308257
217.178388,72,15816.037419
230.025967,97,15832.675762
225.593101,76,15852.277946
222.667592,75,15868.821197
