#{"t_start": 1644220734.8411236, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
13.583367,100,23357.511016
9.675777,100,23379.163352
10.962979,100,23400.117828
17.968306,100,23421.155809
12.781357,93,23442.288579
10.127876,100,23462.419227
12.406091,100,23483.891323
10.767937,100,23504.957359
8.552628,100,23526.320545
14.046818,100,23546.987645
7.084987,100,23568.631304
10.190672,100,23589.242899
12.238059,100,23610.473152
6.638348,100,23631.853906
8.098452,100,23652.935401
8.749199,100,23674.2006
10.725624,100,23695.26497
13.449004,100,23716.256379
13.068631,100,23737.585584
11.935493,100,23758.889323
18.481108,100,23780.46385
10.547683,100,23801.534807
8.410056,100,23822.450555
13.936904,100,23843.849118
7.021117,100,23865.904201
13.585841,96,23886.843179
7.610911,100,23906.947612
9.756623,100,23928.231056
10.071711,100,23949.595271
10.000626,100,23970.610134
8.994177,100,23991.864773
3.948733,100,24013.296966
8.67458,100,24034.269767
10.640684,100,24055.858313
9.18419,100,24077.664987
6.164317,100,24098.101415
7.288876,100,24120.514032
9.483883,100,24141.846491
10.19956,100,24163.381147
10.167051,100,24184.566133
12.614243,100,24206.533781
9.996212,100,24227.30984
11.507572,100,24248.621238
10.581676,100,24269.371158
12.515959,100,24290.1331
9.063934,100,24311.887175
13.097046,100,24333.158154
9.51942,100,24354.019347
11.5023,100,24375.211499
6.250248,100,24396.706593
15.851649,100,24417.527093
9.14206,100,24438.528059
10.790718,100,24459.513574
9.59134,100,24480.664746
9.19373,100,24502.004762
5.939586,100,24523.216991
7.884209,100,24544.673922
8.776548,100,24566.112514
11.448672,100,24587.644863
13.542479,100,24608.924227
7.907439,100,24630.641985
13.410491,93,24651.71137
12.364262,89,24671.027651
13.461524,100,24690.331439
9.142887,100,24711.442967
8.557571,100,24733.001027
10.213259,100,24754.359109
13.974568,93,24775.280342
10.404397,100,24795.184617
15.475022,95,24818.147136
9.217205,100,24838.370781
6.976393,100,24859.844128
9.407809,100,24880.96117
9.701331,100,24901.978267
12.900915,100,24923.232245
6.985586,100,24944.064682
15.629103,100,24965.68055
12.722433,100,24986.619999
12.5824,100,25008.087866
10.987174,100,25029.481802
12.698373,100,25050.595617
5.716999,100,25071.790099
11.241977,100,25092.667191
15.607189,100,25113.71344
11.39978,100,25134.896776
12.280814,100,25156.293394
6.250188,100,25179.008726
12.697268,100,25203.865006
10.678843,100,25228.551993
10.873736,100,25251.04751
16.468997,98,25273.123536
12.884288,100,25295.911026
7.279222,100,25318.159203
16.588236,100,25339.925097
8.699482,100,25360.870188
12.589182,100,25382.826242
10.850004,100,25405.083534
13.210206,100,25426.135909
8.286647,100,25447.347229
10.002496,100,25469.174554
9.860543,100,25490.807606
13.521823,100,25512.157349
8.413457,100,25533.659838
9.400511,100,25555.019802
12.604539,100,25576.775963
13.876804,97,25600.182162
15.017973,100,25621.052819
4.620071,100,25642.864503
10.746667,100,25664.070247
12.109082,100,25685.894296
8.58218,83,25706.474162
11.310316,100,25724.837611
8.778622,100,25746.320785
10.337291,100,25767.91853
12.304978,89,25788.346778
16.181423,92,25807.636839
11.935673,100,25828.205256
12.264201,100,25848.906924
8.94492,100,25869.824712
18.600924,100,25891.283777
12.970818,100,25913.043045
8.55292,100,25935.093692
17.813376,100,25955.936496
13.146013,97,25977.049688
12.291261,100,25998.27284
10.25957,100,26019.597995
17.398735,100,26041.376764
9.16693,100,26062.635664
16.33826,98,26083.575198
12.904779,93,26105.608725
13.953037,93,26125.696234
11.907232,95,26145.849883
12.377989,100,26165.967932
9.041377,100,26187.330663
12.740315,89,26208.060002
9.663019,100,26227.318229
14.528504,97,26248.443274
13.193625,92,26268.620331
12.891036,98,26288.605222
15.077986,96,26310.47749
13.798216,93,26330.965065
13.447852,94,26351.130334
10.717963,86,26370.424157
14.380903,96,26389.151394
16.872436,98,26409.894085
13.215976,91,26430.33143
9.462575,88,26449.774502
13.898384,100,26469.107903
16.624477,100,26491.270691
13.846782,100,26512.321356
14.628217,93,26533.33105
15.695589,100,26553.841259
5.510104,100,26575.401389
8.412049,100,26597.024089
13.846693,100,26618.201528
9.356805,100,26638.995685
11.556557,100,26660.302722
8.701077,100,26681.489323
13.769563,99,26702.920616
15.241866,96,26724.656579
12.244963,100,26745.225776
13.264812,100,26765.942757
7.21607,100,26786.998656
14.365582,96,26808.358974
12.513352,89,26829.05829
15.427697,100,26848.480648
8.334043,100,26870.538567
12.800866,100,26891.640259
11.644611,94,26912.796806
13.114307,95,26933.179848
9.906625,100,26953.300639
9.985264,100,26974.067771
9.396708,100,26996.195349
12.662655,100,27017.493073
12.104159,97,27038.501223
9.587821,100,27059.192725
12.378634,88,27079.98372
10.26723,100,27099.200918
10.69345,93,27119.869365
12.931762,86,27139.216041
19.014088,100,27157.96831
9.393881,100,27179.832742
11.954812,91,27200.808824
12.067487,89,27220.814086
10.7052,85,27239.554246
13.765189,99,27257.873449
6.346156,100,27278.993029
15.492697,100,27300.167668
12.621184,100,27321.311798
7.744803,100,27342.423262
17.238897,94,27364.262846
7.660717,100,27384.646736
9.977524,100,27406.382461
19.468967,96,27427.056085
11.316336,100,27447.701232
11.812587,100,27469.360793
14.281626,100,27490.924386
15.158632,100,27513.130541
14.836762,100,27534.32807
7.561714,100,27555.453798
11.269461,100,27576.678694
15.832291,100,27598.256123
7.647546,100,27619.331088
15.149156,100,27640.879239
17.716941,100,27662.325897
7.318347,100,27682.942805
14.842314,100,27703.936992
13.944031,93,27724.97336
12.85061,100,27745.001765
14.714736,100,27765.968364
14.871845,100,27787.023113
10.765481,100,27807.903833
11.130678,100,27829.464284
15.018502,95,27850.832606
10.697947,100,27870.518954
8.345832,100,27891.513961
10.810519,98,27913.702374
14.268296,92,27934.582393
11.894913,100,27955.073319
10.374629,100,27976.347678
18.542018,100,27997.564133
11.341007,93,28019.196567
14.280925,100,28038.970045
10.492695,100,28059.2162
15.200608,93,28080.12099
18.134278,100,28100.136817
7.033453,100,28121.896113
14.216214,92,28142.649509
14.306702,93,28162.89773
8.205501,100,28182.543801
15.62875,99,28203.432294
10.716824,100,28224.788017
11.85032,100,28245.990596
12.509581,100,28267.649698
13.345921,98,28288.849571
13.091439,98,28309.337357
10.193102,85,28329.916817
17.846636,100,28349.056041
12.927567,100,28370.559082
8.845276,100,28391.122122
11.410931,100,28412.192679
15.141243,100,28433.346076
16.727703,99,28454.023988
10.873041,100,28474.96062
8.393023,100,28495.948912
12.581716,98,28517.227303
16.851739,100,28538.339928
13.013744,100,28559.188483
16.907815,100,28580.372425
10.642518,100,28602.325112
16.225404,100,28623.385171
11.904989,100,28644.671166
14.010876,100,28666.314185
11.982229,100,28687.822734
8.496229,100,28708.960857
7.679029,100,28730.039132
11.514761,100,28750.513357
9.038391,100,28771.293359
13.415069,96,28792.757265
13.392218,96,28813.232285
14.819842,100,28833.995672
12.659698,98,28855.311174
15.615559,100,28875.921988
7.200792,100,28897.12974
12.89739,100,28918.659641
15.506895,93,28940.477286
6.408918,100,28960.563418
14.25872,96,28981.456873
15.662291,100,29002.152966
9.693629,100,29024.191551
12.077882,100,29045.435197
8.696856,100,29066.816363
16.649347,100,29088.601291
16.854228,100,29110.506158
11.222701,100,29132.086571
14.058198,100,29153.432921
18.335368,100,29174.710798
10.867266,100,29196.464048
12.650003,91,29217.428775
10.452702,83,29236.117765
13.096793,95,29254.358716
12.091295,100,29274.955043
15.094995,99,29295.680559
14.647761,100,29317.121342
12.476475,90,29338.018854
12.16125,100,29357.255591
17.607077,100,29379.244114
9.72629,100,29400.665
0,1,29418.054408
16.705968,100,29423.069953
11.793646,100,29444.22737
10.128244,100,29465.205137
13.780042,94,29486.640278
10.434657,99,29506.967332
12.759454,100,29528.255144
11.775245,100,29550.132987
14.399747,100,29571.567397
16.80488,96,29592.38903
11.674973,99,29612.661109
12.55879,95,29633.43713
9.379295,96,29653.475182
16.627935,100,29674.31242
11.773644,100,29695.162021
11.759971,100,29716.764792
10.213603,100,29738.269041
11.362508,100,29759.838045
7.378197,100,29781.155592
16.994926,100,29802.136219
7.874638,100,29823.761931
8.541321,100,29844.680592
12.413842,100,29865.437171
12.615241,92,29886.713373
16.866442,97,29906.801455
6.431565,98,29926.955597
16.276427,99,29947.537422
11.224434,100,29968.734
8.344603,100,29989.854191
8.36579,100,30010.185037
8.731843,100,30030.820137
11.454092,95,30052.101055
11.235491,100,30072.645203
8.67999,100,30093.232251
9.060093,89,30113.710946
8.844664,100,30133.0971
8.041528,100,30154.558062
10.255975,100,30176.637192
10.422797,100,30197.324234
15.945745,96,30218.352795
14.42306,100,30238.510706
16.976972,98,30259.562777
13.162146,100,30280.8246
9.563502,100,30302.072212
10.030321,100,30324.617831
10.891241,100,30347.875684
11.156108,100,30370.660334
11.151469,100,30393.126628
9.375996,82,30414.285907
16.013584,100,30433.240025
14.2362,94,30455.15374
10.33498,100,30475.788977
6.83473,84,30496.855166
8.635731,100,30515.988349
11.813961,98,30538.006288
14.757584,94,30558.69825
13.417973,88,30579.193712
12.669885,100,30599.466221
12.482793,100,30620.633935
212.455299,87,30642.148898
12.98281,100,30662.768963
7.886823,100,30685.848882
15.115964,100,30707.279309
10.863249,100,30728.144832
13.570903,100,30748.698637
11.404552,100,30769.634336
9.418834,100,30790.204601
9.308949,100,30811.40095
12.272386,100,30832.965838
11.997497,100,30855.057829
9.516536,100,30876.550729
15.344746,99,30898.2111
13.56708,96,30920.105265
9.688483,100,30940.405981
9.655295,100,30961.956453
10.990125,100,30983.063342
13.940185,100,31004.697927
9.448191,100,31025.460224
9.96201,100,31046.685614
7.004529,100,31068.149207
13.635251,100,31088.896026
7.764245,100,31110.400123
7.634661,100,31131.755266
11.042433,93,31152.337206
10.846842,92,31172.827698
10.348225,100,31192.958219
9.495452,100,31213.827804
15.134229,100,31235.386278
10.683987,100,31256.194784
5.511751,94,31277.643093
16.309534,100,31298.515874
9.983325,100,31319.49713
7.935533,100,31341.366358
13.647725,100,31363.31893
9.385592,100,31384.556962
11.623507,100,31407.96368
14.539798,93,31430.715415
17.508676,100,31452.444207
9.56003,100,31474.204208
9.981117,100,31496.30531
15.371998,100,31518.639519
9.050061,100,31539.970091
13.175717,100,31561.964112
15.753378,100,31583.911186
9.187392,100,31605.080074
10.400273,100,31626.659829
9.598205,100,31648.558027
9.705572,100,31670.431732
14.706949,100,31692.948617
11.530398,100,31714.709522
11.674362,100,31736.716753
13.348677,100,31758.495109
15.454382,100,31780.625511
11.374073,100,31804.089947
15.154019,100,31825.321605
12.081986,100,31847.060167
7.791053,100,31868.736135
17.626276,100,31889.948104
12.865887,100,31911.088903
11.831087,97,31932.649079
9.226353,100,31953.810967
8.448086,100,31975.636775
14.301807,100,31996.480345
7.402858,100,32018.117827
14.653201,100,32038.783433
13.579009,100,32310.571975
7.536302,100,32332.205195
8.719106,100,32353.631408
15.38124,100,32374.806978
6.701912,100,32395.546974
9.047901,100,32416.997212
13.159461,100,32437.946434
7.703762,100,32459.375782
13.602911,100,32480.444934
17.465717,100,32501.402921
15.981271,100,32522.998081
15.337175,100,32544.323809
10.508872,100,32565.568061
8.198162,100,32586.321993
10.719538,100,32607.675427
8.435357,100,32628.540972
8.925443,100,32649.469067
11.043561,100,32670.464575
10.869696,100,32692.218281
15.576176,100,32713.258746
9.178978,100,32734.5662
8.795445,100,32755.699236
13.36286,100,32777.049213
15.006941,99,32798.888725
7.633097,100,32819.981824
18.303938,100,32841.260011
6.893808,100,32862.111337
17.550564,100,32882.779567
14.968648,100,32903.76108
16.824008,100,32924.976799
8.268985,100,32945.876364
11.517319,100,32967.192644
14.697384,100,32988.346933
12.907526,100,33009.532141
12.14418,100,33030.914772
6.521486,100,33052.14061
8.122886,100,33073.057837
7.856668,100,33094.122199
16.905713,100,33115.51523
14.159499,100,33136.962572
11.487275,100,33161.452352
12.168261,100,33184.652457
11.836107,100,33206.425264
15.293007,100,33229.81412
0.167425,100,33251.950309
5.050768,100,33273.767632
10.310473,100,33295.861573
7.506753,100,33317.597833
14.196578,100,33338.645404
14.109344,100,33359.497753
14.833324,100,33380.503951
13.294958,96,33401.06522
5.865673,100,33421.675862
16.173164,100,33442.873631
14.838074,100,33464.594636
7.22357,100,33485.206155
13.13841,100,33505.837254
8.47777,100,33526.958063
11.978243,100,33548.726099
12.813608,100,33571.053119
7.77583,100,33592.61315
8.139341,100,33613.549651
5.00993,98,33635.639481
14.991001,100,33656.83935
7.584429,100,33677.881174
13.30033,100,33698.772858
10.312353,100,33719.536186
7.474048,100,33740.166183
9.158823,100,33760.924158
7.322754,100,33781.774521
13.554604,100,33802.763809
6.877972,100,33824.180055
17.077179,100,33845.590793
6.732338,100,33866.624309
2.202252,100,33887.323099
7.0458,100,33908.524457
12.036862,100,33930.072415
11.631605,100,33951.294744
10.774516,100,33972.626117
12.501264,100,33993.774291
7.96777,100,34015.275676
14.617136,100,34036.836006
9.700142,100,34057.896964
2.041243,100,34078.649674
14.129979,100,34100.247043
13.644948,100,34121.772146
13.923655,100,34143.405725
12.627868,100,34165.130734
7.939644,100,34186.851017
14.876492,100,34208.756109
12.360941,100,34230.566012
1.824719,100,34251.480527
14.791434,100,34272.853009
14.612187,100,34294.208443
14.677569,100,34315.415078
14.157428,100,34336.711025
7.017665,100,34357.517107
12.327198,100,34378.730405
8.545108,100,34400.192688
14.239326,100,34421.113953
2.217189,100,34442.91631
13.256741,100,34464.269905
10.1578,100,34485.696062
10.153426,100,34506.932411
3.870263,100,34528.254714
13.261359,100,34549.27938
6.329214,100,34569.990973
10.889607,96,34590.482612
14.613547,100,34611.153213
9.201863,100,34632.407156
15.883272,100,34653.167459
12.999032,100,34674.511763
4.533644,100,34696.422261
12.832263,100,34718.011386
13.037147,100,34739.423484
16.401343,100,34761.382696
1.663834,100,34782.57147
14.596335,100,34804.092811
9.946119,100,34824.830767
5.721353,100,34845.524618
15.267128,100,34867.790436
8.491848,100,34889.623422
5.969691,100,34911.041126
11.254967,100,34931.66025
9.130511,100,34952.838936
14.880094,100,34974.025031
9.672812,100,34995.854084
7.424573,100,35017.030056
9.021974,100,35038.041629
9.145952,97,35058.557402
6.845278,100,35079.444679
9.323764,100,35100.833191
12.356602,100,35121.898256
11.621094,100,35142.65013
9.672849,96,35164.161613
14.277248,100,35184.835358
12.34273,100,35205.862402
5.697956,92,35226.578893
8.006528,100,35246.604477
10.076481,88,35267.918249
12.355491,100,35287.224263
14.363869,100,35308.587137
9.444317,100,35329.986313
12.591907,100,35351.129372
13.08262,100,35372.651798
15.650587,100,35394.150911
14.34903,100,35416.019578
13.951784,100,35437.212003
11.982178,100,35458.62894
6.229288,99,35479.555014
14.873628,100,35500.013851
12.074787,100,35521.129235
10.058483,100,35541.784158
8.300498,100,35562.884478
8.73209,100,35583.972817
12.433945,100,35604.987952
6.212463,100,35626.680723
8.881701,100,35648.369314
15.513627,100,35669.381314
4.933758,100,35690.790667
11.064604,100,35712.443088
16.14594,100,35733.726068
16.680418,100,35754.566942
14.898148,100,35775.636254
12.288848,100,35796.718441
8.738969,100,35817.401829
15.05454,100,35838.930762
7.606784,100,35859.916426
7.23711,100,35881.510081
4.484843,100,35903.006387
9.68399,100,35924.262038
8.602883,97,35945.375708
16.921848,98,35966.808447
6.326966,94,35987.920279
8.073118,100,36008.460516
9.035629,100,36029.224119
8.606013,100,36050.281559
11.138277,97,36071.081954
10.688486,100,36092.221543
11.424866,96,36113.680577
16.240808,100,36134.483702
15.273241,100,36156.080726
14.912033,100,36177.145625
15.706125,100,36198.487373
9.669383,100,36220.060128
16.906498,100,36241.528098
17.681672,100,36263.419569
9.044661,100,36284.490476
9.985439,100,36305.608454
6.822631,100,36326.927818
11.172501,100,36348.547213
9.470016,100,36369.751566
8.307128,100,36391.675457
7.239499,100,36413.220774
15.566771,100,36434.124141
17.781882,100,36455.428699
14.119915,92,36476.459143
10.127394,100,36496.53213
17.405141,100,36517.957224
11.374051,100,36538.676911
14.374787,100,36560.139482
9.300259,95,36581.461842
5.744544,100,36601.610034
13.387141,100,36622.994619
7.953797,85,36643.604077
10.710257,100,36662.248223
7.734692,98,36683.778587
13.12361,100,36704.532549
8.962967,100,36726.156892
9.875892,100,36747.699037
5.62646,100,36769.255599
13.785905,100,36790.179557
17.731645,100,36811.457312
6.587619,100,36833.098966
20.70149,100,36854.666321
19.258001,100,36876.628819
9.722846,100,36897.806196
0.252755,100,36920.141213
3.742847,100,36941.855088
16.419072,100,36963.0845
7.46853,100,36984.18539
4.926091,100,37005.312891
6.145724,100,37026.425191
7.36665,100,37047.829676
9.496664,91,37068.811902
12.367321,100,37089.226483
13.003731,96,37110.579123
16.332417,100,37131.010951
16.281216,100,37152.620313
5.170112,89,37173.413881
6.331892,100,37192.651498
12.646013,100,37213.516348
6.64241,100,37234.861858
7.500987,100,37256.530791
13.287462,95,37277.655436
15.995804,100,37298.392665
8.21946,100,37319.849608
9.880537,100,37341.263189
9.784206,100,37362.661881
13.593493,100,37383.429377
16.818187,100,37405.52746
5.776105,97,37426.618388
16.184327,100,37448.257823
10.025325,100,37469.77928
8.212852,100,37491.202948
10.264348,100,37512.667527
13.590921,100,37533.707992
17.868479,97,37555.261537
11.543999,100,37576.531312
9.601847,100,37598.147989
13.037013,100,37619.036047
7.594891,100,37640.740047
9.517993,98,37661.686101
13.655092,100,37683.198711
9.051944,96,37704.642662
8.860271,96,37724.788838
15.672921,100,37745.687029
8.487314,82,37766.024623
9.953638,100,37784.449654
7.753163,100,37805.554412
7.894621,86,37826.588292
11.153192,100,37845.532793
10.9886,100,37867.347365
13.633223,100,37888.596613
13.998513,100,37909.867181
9.953999,100,37931.285301
15.831334,100,37952.611592
9.369737,91,37974.02142
13.765988,100,37994.279458
7.374164,100,38015.405147
11.431003,90,38036.224294
5.994342,90,38055.490859
9.277699,94,38075.143511
11.928916,88,38095.124567
10.731457,88,38114.461582
15.770884,99,38134.163569
9.743927,100,38155.085343
9.507644,90,38176.189842
6.028347,100,38196.471709
11.5589,100,38218.052564
8.208635,90,38239.104054
15.348644,100,38259.463104
13.232553,100,38280.816201
11.352269,100,38302.032678
13.630269,100,38323.718574
12.562932,100,38344.921994
14.969813,100,38366.732732
16.085363,100,38388.383291
13.256368,100,38409.770046
14.009184,93,38430.368381
15.839665,100,38450.864952
11.645286,100,38472.845175
10.488732,92,38494.31779
17.072853,100,38514.370055
13.340305,100,38536.546798
11.738587,96,38558.556688
17.271975,100,38579.348533
12.970458,100,38600.594688
17.48592,100,38621.715091
15.112017,100,38642.894568
14.489596,100,38664.815269
17.236078,100,38686.422165
13.049754,100,38707.341109
6.813128,91,38728.220497
13.05661,100,38747.883109
8.57538,100,38769.111401
16.59769,96,38790.692948
17.580643,96,38811.164108
20.487188,100,38831.861381
16.905817,97,38853.484222
15.485115,100,38874.59641
8.911603,92,38896.344034
11.280222,100,38916.612422
10.511966,100,38937.997295
10.767801,100,38959.293074
5.572883,100,38981.060715
14.656477,100,39002.440314
5.40916,92,39023.754421
9.397865,93,39043.947659
17.623102,100,39065.287995
11.175155,100,39087.218101
16.080496,100,39108.945427
9.737212,97,39130.627483
16.450224,95,39151.811382
12.797769,98,39172.821928
4.724079,100,39194.43172
18.29542,100,39216.241782
18.35826,100,39238.573749
7.290469,91,39259.561977
17.43513,100,39279.696254
8.64793,100,39301.631034
15.338518,100,39324.057176
14.087695,100,39345.268045
10.859074,96,39366.066869
5.54392,100,39386.786165
12.254471,100,39408.163683
19.4632,100,39429.804285
14.278569,100,39450.949208
15.746688,100,39472.804044
17.719018,100,39495.248811
15.349817,100,39516.961827
9.817505,100,39538.508192
14.525466,100,39560.223348
12.720386,100,39582.494898
18.067092,100,39603.832231
17.303057,100,39625.751596
14.067592,100,39647.664612
9.908492,92,39669.582803
15.085427,100,39690.105993
13.469139,100,39711.805297
12.87972,100,39733.587865
8.890561,98,39755.388908
9.85225,100,39777.62666
0,1,39795.881248
16.723796,100,39800.937701
9.371494,100,39822.837093
9.480084,100,39845.04675
13.231003,100,39866.670475
13.15424,100,39888.415328
11.327321,95,39910.799912
14.025494,100,39934.580908
18.20591,100,39957.819709
12.282483,100,39980.476894
14.298904,97,40003.21149
9.347056,93,40024.451261
16.397046,100,40045.22352
13.486704,100,40067.939562
13.366326,100,40090.097934
5.044418,100,40111.080973
15.400567,99,40132.836775
17.848123,100,40154.919984
17.222543,98,40176.604181
20.542674,100,40198.641993
11.882849,100,40220.873935
4.037677,76,40241.592743
16.091811,91,40259.380993
17.796801,100,40280.178406
6.045482,100,40304.681816
17.720276,100,40326.777917
14.847662,100,40348.513561
13.973045,100,40370.773642
7.611115,100,40392.714641
14.072155,100,40414.683984
5.229413,100,40436.182431
8.496028,100,40458.293053
20.091051,100,40480.047106
12.758295,100,40501.301657
14.477557,100,40522.878542
12.377658,100,40544.474864
19.318875,100,40566.111612
10.277323,100,40587.889126
8.739697,100,40609.66693
7.401304,92,40631.113985
7.913399,97,40651.9562
16.482751,92,40673.260502
11.929312,100,40693.352041
15.095784,100,40714.533079
19.250367,100,40736.438357
7.799469,100,40758.205154
13.960635,100,40780.005876
16.739256,95,40802.131416
13.017893,100,40822.708003
13.537965,96,40844.602691
11.728344,100,40864.587607
10.473424,100,40885.978514
14.198802,100,40908.175643
9.759688,100,40929.275528
14.731671,100,40950.462736
18.592909,100,40971.936797
19.587767,100,40993.822738
18.959279,100,41015.36945
12.454564,94,41036.612911
9.816762,100,41057.102976
9.208358,100,41078.393253
13.354758,100,41100.479448
12.58602,98,41121.302233
3.59732,86,41142.573138
19.994864,100,41161.910141
12.333938,100,41183.869003
9.735582,98,41205.989707
8.420283,91,41226.885952
11.95359,95,41246.4946
17.855441,95,41266.681866
10.452271,100,41287.083404
18.528695,100,41308.956381
15.499919,100,41330.040137
20.54573,100,41351.396044
20.67288,100,41373.041275
10.269067,94,41394.43171
12.741551,100,41414.481524
13.278813,100,41436.799842
6.400102,100,41458.523655
7.67889,96,41479.288109
18.99798,99,41500.091785
11.327871,96,41521.344324
19.829091,100,41542.515877
16.664246,100,41564.719963
13.56133,92,41586.468148
11.852264,100,41607.316689
11.079356,99,41629.232979
8.467945,95,41650.575424
13.947016,100,41670.927262
11.390289,100,41693.068288
17.017467,100,41714.412167
9.097783,100,41735.911988
18.702069,100,41758.177778
11.421244,100,41779.882334
7.676336,100,41801.257971
17.925533,100,41823.370341
11.208904,100,41844.614859
11.727298,96,41866.044728
10.206878,100,41886.835096
10.777581,100,41907.991466
14.909512,100,41929.759735
13.929137,100,41950.735202
18.837516,100,41972.950326
10.816154,100,41995.812871
18.051833,100,42017.451301
13.377979,100,42038.408224
15.616528,100,42059.400362
9.214632,96,42080.442091
9.292416,97,42101.867299
9.554527,99,42122.877734
9.355529,100,42144.374868
9.718428,99,42165.628769
15.096307,100,42186.699939
1.037681,88,42207.882257
14.556405,100,42227.878017
12.426732,76,42248.91719
8.678559,88,42266.24384
20.89747,100,42286.260211
6.906736,97,42307.833664
6.102985,86,42328.362431
9.241128,92,42346.839922
10.269544,96,42366.697568
15.282841,98,42387.760263
9.73618,100,42408.956406
15.86277,100,42430.46792
13.551854,100,42451.166922
21.665787,100,42473.302763
11.020389,100,42495.226732
11.943755,96,42515.943093
8.053721,100,42536.491812
8.565962,99,42558.274654
15.565879,100,42579.926634
9.395312,100,42601.446755
8.946117,88,42622.329066
16.304729,100,42642.036113
19.236855,100,42663.394367
16.728232,100,42684.795623
12.834784,99,42706.579356
13.099959,100,42728.184228
6.343708,100,42749.894726
21.498183,100,42771.832402
17.371918,100,42792.916987
11.027409,100,42813.766857
7.615258,100,42836.071945
19.826524,100,42857.916809
16.352236,99,42879.459659
6.782671,96,42900.147202
16.055527,100,42920.664034
10.800482,100,42941.663732
12.27469,100,42962.770277
14.156046,100,42984.133183
10.953372,100,43005.479912
19.384905,100,43026.788956
12.005563,100,43047.944262
9.404294,100,43069.009449
11.528774,100,43090.278331
8.474323,100,43111.62994
18.177591,100,43134.335339
19.182408,100,43155.640851
10.012569,98,43177.212005
13.469608,100,43198.496829
11.212302,100,43219.839489
13.243437,100,43241.521056
11.446289,100,43263.171665
11.054531,100,43285.45513
6.312644,96,43306.74918
13.43887,93,43328.00669
14.768182,100,43348.734746
18.046172,100,43369.751606
13.642056,99,43391.150372
16.569068,95,43412.64704
7.341139,100,43433.891997
16.798808,100,43455.960312
9.938008,100,43477.169685
14.772857,85,43497.596675
18.685433,97,43516.105141
15.03974,94,43536.507393
9.086093,96,43556.235916
17.379766,97,43576.617845
11.322487,100,43597.264606
4.248673,100,43618.668628
16.792103,100,43640.253713
7.198387,100,43661.916198
8.72014,97,43683.127406
7.186954,94,43704.279134
18.117937,99,43724.273769
9.292359,100,43745.573843
8.761607,96,43766.80654
9.783142,100,43788.169752
9.885862,100,43809.724247
10.184165,100,43831.747888
12.600875,100,43853.188193
17.640663,100,43874.787533
10.011258,100,43896.390409
13.383743,100,43918.029451
9.339179,100,43939.987251
18.284748,100,43961.153965
15.972352,100,43982.567197
8.588222,100,44004.342852
9.347235,100,44025.304881
12.504472,100,44046.890227
9.365795,100,44068.417346
13.90028,100,44090.291057
14.052729,100,44112.10104
18.131734,100,44132.955394
15.667915,100,44155.270908
16.414665,100,44176.448886
9.856353,100,44197.539528
12.853438,100,44218.543621
17.317257,100,44240.194381
18.86106,100,44262.099329
11.895914,100,44283.020463
20.446385,99,44304.441358
17.263681,100,44325.289122
16.150905,100,44346.525313
12.049294,100,44367.803075
3.154551,100,44388.793614
13.657955,100,44410.511129
10.125961,100,44432.488019
13.465739,100,44453.339566
12.645804,99,44474.672215
16.205496,100,44496.253421
9.656804,100,44517.642097
9.205277,100,44539.440541
9.837906,100,44560.532201
17.401677,100,44582.111881
16.665294,100,44603.878735
8.410172,100,44625.897337
10.960169,98,44647.071354
18.930332,100,44668.736665
14.622721,100,44689.945985
12.62359,100,44711.276298
13.763582,100,44733.284496
11.627278,100,44755.0253
20.013924,100,44776.79834
2.717356,73,44796.875594
9.071837,100,44813.964629
9.983389,100,44835.591501
8.118202,95,44856.769451
15.328228,100,44877.832523
9.173997,100,44898.812114
13.506652,100,44920.173064
13.86999,96,44940.888861
10.767339,100,44961.749113
11.967173,100,44982.890877
11.191581,100,45004.805684
8.773294,100,45026.40174
14.913339,99,45048.602623
11.946732,99,45070.18167
18.728642,100,45091.382907
10.863608,100,45112.944685
11.835695,100,45134.018765
9.356668,97,45155.198645
8.011219,100,45175.718072
7.949402,100,45196.674391
14.700522,100,45217.548678
12.571528,100,45238.895059
12.699352,100,45259.727884
9.550157,100,45280.785083
13.337495,100,45302.001026
9.943434,99,45323.471925
12.643512,100,45344.604544
11.676271,100,45366.082046
10.693119,100,45387.514223
9.548852,100,45408.716257
13.413817,100,45429.74431
16.231926,100,45451.857214
0,1,45469.802138
19.472271,100,45474.757899
11.988245,100,45496.528148
15.625436,100,45517.509676
6.623632,100,45538.780745
10.067544,100,45560.687211
16.444086,100,45582.590575
10.803979,100,45603.820753
16.758082,100,45625.735828
12.671989,100,45646.519576
7.504326,100,45667.74827
17.166813,100,45689.625251
20.317046,100,45712.691293
18.569387,100,45734.419124
11.135658,100,45755.622081
12.574324,100,45776.88312
15.042247,100,45798.655471
16.468527,100,45819.850105
8.465298,100,45841.187897
7.923302,100,45862.283192
12.934256,100,45884.112193
10.959886,100,45906.218052
15.369654,100,45928.006848
10.422469,100,45948.327797
13.007617,100,45969.603477
9.927226,100,45991.542603
14.216306,86,46012.963621
11.866891,100,46031.856912
12.103064,100,46052.834635
15.268287,100,46074.257847
13.831192,100,46095.636724
8.128297,95,46116.317216
8.6918,100,46137.116986
15.357301,100,46158.585619
5.327499,100,46180.174932
7.489661,100,46201.256272
11.245861,100,46222.785194
17.774672,100,46244.075257
13.527277,100,46265.491069
17.670164,100,46286.701764
