#{"t_start": 1643653368.48495, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
-39.040337,50,159910.379706
-42.636682,50,159930.654032
-38.633932,50,159946.075632
-69.312377,50,159964.50216
-46.143394,50,159989.065246
-65.653702,50,160008.572561
-68.900045,50,160030.01787
-70.247366,50,160051.573705
-46.602134,50,160069.135963
-49.870043,50,160088.917865
-46.252385,50,160106.11331
-53.240171,50,160125.915165
-35.014393,50,160158.88798
-41.425301,50,160183.325618
-46.361965,50,160200.471871
-39.316754,50,160218.415999
-67.623223,50,160236.068655
-62.387968,50,160262.000604
-50.752738,50,160281.48636
-45.740972,50,160299.767941
-47.490779,50,160330.463377
-49.063598,50,160354.971807
-38.124367,50,160381.046643
-47.035193,50,160407.694473
-46.459395,50,160434.079166
-48.123503,50,160466.191409
-38.816144,50,160491.201079
-45.217911,50,160512.914653
-55.837201,50,160539.409955
-41.823818,50,160556.864048
-48.926787,50,160580.147783
-37.93277,50,160605.06948
-56.151065,50,160625.702959
-47.729789,50,160658.5204
-44.009286,50,160689.060482
-47.511389,50,160724.911931
-47.155841,50,160753.902964
-39.770762,50,160777.839374
-42.604763,50,160801.516458
-46.320771,50,160834.558881
-45.298277,50,160861.576982
-46.850774,50,160883.193696
-43.647575,50,160902.634323
-41.077229,50,160927.164047
-47.380808,50,160947.600834
-43.682796,50,160968.394069
-33.468391,50,160986.075527
-32.971119,50,161020.012684
-37.23171,50,161058.568773
-42.12878,50,161073.912428
-33.796373,50,161089.722018
-43.691274,50,161108.051331
-44.747681,50,161144.559399
-37.647016,50,161171.712246
-46.07251,50,161201.977416
-37.114366,50,161225.364936
-43.650117,50,161247.873673
-44.73905,50,161270.745419
-41.068293,50,161299.358425
-34.807685,50,161332.468483
-42.711319,50,161351.440842
-38.136588,50,161370.538175
-43.105949,50,161389.471792
-40.71106,50,161411.500073
-39.445185,50,161427.756446
-40.869415,50,161452.198036
-42.360044,50,161467.787061
-40.882339,50,161498.946115
-49.62047,50,161537.215869
-41.099449,50,161561.205664
-56.79467,50,161584.581936
-45.93363,50,161606.063777
-36.618163,50,161626.25583
-34.284358,50,161646.573091
-43.274743,50,161673.73169
-33.828227,50,161693.839893
-36.11147,50,161729.370217
-46.543461,50,161752.553458
-42.162968,50,161780.379683
-37.294504,50,161800.662012
-46.867776,50,161822.549538
-35.303566,50,161851.463815
-52.688815,50,161875.133172
-44.807325,50,161901.293074
-36.146106,50,161931.154704
-41.334012,50,161957.171577
-58.684366,50,161987.826748
-45.32626,50,162011.354629
-31.035087,50,162039.125871
-45.427729,50,162064.055484
-43.371616,50,162088.600283
-43.080155,50,162113.58995
-58.626403,50,162150.451901
-35.758065,50,162180.086158
-36.536343,50,162202.097589
-34.521176,50,162224.957894
-42.476594,50,162248.229663
-37.847396,50,162272.317785
-41.876739,50,162294.222778
-41.147286,50,162317.513973
-35.93131,50,162344.574489
-43.707723,50,162373.420529
-40.651986,50,162396.458832
-41.655922,50,162419.241225
-36.965031,50,162440.910694
-53.803949,50,162469.289141
-55.859542,50,162496.513832
-33.591841,50,162535.421252
-33.59331,50,162562.990781
-43.188688,50,162597.268919
-59.572459,50,162633.129528
-54.612227,50,162652.667971
-50.53943,50,162675.840098
-63.265445,50,162705.996928
-59.781005,50,162732.228807
-45.750645,50,162756.557999
-54.619021,50,162777.239517
-56.694757,50,162810.231831
-44.668509,50,162840.379132
-48.495028,50,162869.920104
-39.189574,50,162902.067153
-39.031668,50,162923.975699
-47.130669,50,162945.726383
-55.370643,50,162979.146239
-36.515527,50,163018.604231
-36.953514,50,163049.480817
-41.555852,50,163075.020127
-55.324726,50,163105.243134
-46.109936,50,163130.628139
-42.547746,50,163155.10154
-32.218586,50,163177.497279
-46.269213,50,163208.884981
-51.869885,50,163235.030924
-54.43163,50,163267.621273
-40.351958,50,163303.271702
-52.096309,50,163333.814691
-47.476017,50,163362.875136
-38.52084,50,163390.985193
-40.05605,50,163414.124516
-47.952189,50,163437.307172
-46.523228,50,163460.119818
-40.403634,50,163483.451176
-54.029579,50,163508.291251
-35.98288,50,163533.463358
-45.623213,50,163549.234869
-44.069746,50,163585.887667
-37.555951,50,163602.46704
-46.190742,50,163624.216357
-37.869027,50,163646.646971
-31.592047,50,163668.277464
-55.25557,50,163691.952691
-52.478743,50,163711.323521
-44.53068,50,163729.553948
-46.302766,50,163748.346472
-35.83068,50,163764.165394
-42.382697,50,163788.919572
-40.51665,50,163809.659193
-42.338347,50,163834.864082
-51.773038,50,163854.359419
-47.865151,50,163876.534584
-41.184508,50,163893.912348
-45.973576,50,163923.048959
-44.048953,50,163945.86963
-54.092391,50,163966.082679
-54.018463,50,163993.335845
-38.050344,50,164029.07555
-50.282411,50,164051.104829
-50.122098,50,164070.007031
-43.900538,50,164105.171262
-51.742519,50,164137.531282
-53.822122,50,164167.70378
-42.917207,50,164195.53741
-46.438199,50,164225.918808
-40.614088,50,164246.879444
-51.385855,50,164282.667702
-47.426477,50,164310.258709
-57.515676,50,164341.27427
-44.364207,50,164365.065994
-43.930188,50,164391.548831
-53.218601,50,164419.773014
-55.842229,50,164441.905912
-54.330949,50,164467.566481
-45.174696,50,164490.869657
-43.218443,50,164515.627509
-37.152359,50,164538.767191
-36.114398,50,164566.156739
-41.006205,50,164593.070592
-40.881741,50,164617.848407
-46.61406,50,164652.245177
-46.707764,50,164681.324684
-45.414379,50,164709.539401
-43.807771,50,164728.511338
-34.153257,50,164753.56347
-32.620163,50,164779.468886
-45.381855,50,164808.135479
-35.122701,50,164841.753708
-35.44206,50,164865.998796
-45.477969,50,164887.439414
-38.479997,50,164912.593911
-43.569729,50,164942.47205
-55.425279,50,164968.63702
-50.214518,50,164983.980878
-37.218237,50,165011.114104
-55.059491,50,165035.639294
-41.875835,50,165057.357188
-57.851521,50,165093.048039
-49.909773,50,165109.671519
-35.708437,50,165129.007394
-62.57464,50,165164.910277
-49.053492,50,165181.667945
-45.245821,50,165206.837035
-43.099384,50,165225.84004
-47.110488,50,165251.603242
-41.356822,50,165276.24934
-41.174082,50,165297.859705
-40.891599,50,165316.798789
-49.773904,50,165348.863696
-42.522923,50,165370.585288
-40.931702,50,165405.021496
-42.183086,50,165422.277892
-57.540914,50,165448.575372
-51.550163,50,165469.707816
-44.956474,50,165485.799034
-41.245406,50,165509.136258
-54.917655,50,165525.799903
-47.995263,50,165565.772281
-60.024698,50,165581.595989
-42.344237,50,165600.674701
-54.281611,50,165629.8655
-50.168455,50,165658.980905
-41.08726,50,165688.666703
-44.819274,50,165712.586527
-46.505331,50,165735.227922
-52.976089,50,165769.183646
-47.307087,50,165787.961174
-37.919361,50,165813.915851
-39.089261,50,165833.849683
-43.430734,50,165855.844831
-52.223663,50,165874.993131
-46.397568,50,165902.20686
-45.051449,50,165927.890909
-41.228551,50,165954.115004
-51.379206,50,165989.961051
-43.969991,50,166023.56683
-53.405616,50,166042.220645
-41.135211,50,166069.39398
-32.062057,50,166092.725912
-49.368183,50,166109.924263
-50.741487,50,166138.638635
-35.08183,50,166172.121008
-45.297311,50,166199.403793
-37.926497,50,166219.453165
-40.903705,50,166238.718471
-63.548425,50,166269.20331
-55.066043,50,166291.916384
-45.822291,50,166315.243238
-54.178068,50,166338.662772
-45.756762,50,166366.47787
-35.338565,50,166389.420408
-40.182531,50,166416.723718
-33.513291,50,166449.233321
-35.400858,50,166479.225358
-39.417863,50,166496.370473
-37.456602,50,166531.678761
-39.204285,50,166555.602751
-44.85754,50,166607.939547
-38.653585,50,166640.091561
-42.635011,50,166665.933061
-42.141699,50,166692.365708
-39.794649,50,166721.71483
-43.124643,50,166755.074665
-48.223989,50,166772.541201
-40.581289,50,166800.142858
-44.72863,50,166845.690598
-41.947062,50,166893.613675
-40.867649,50,166938.596377
-38.784085,50,166964.722613
-36.89441,50,166994.309575
-43.640179,50,167024.910223
-47.976309,50,167046.860691
-38.333635,50,167080.064504
-47.553411,50,167116.153038
-44.315281,50,167151.167733
-45.484282,50,167175.422014
-32.91215,50,167195.092417
-36.511994,50,167223.626529
-42.997748,50,167244.247746
-37.997843,50,167273.404252
-39.834227,50,167295.167893
-52.212457,50,167323.498699
-45.058614,50,167352.576115
-43.037513,50,167375.906151
-41.465809,50,167403.814814
-31.170553,50,167442.102817
-36.208133,50,167473.182335
-50.824417,50,167494.528942
-46.797666,50,167516.022428
-56.554652,50,167544.139688
67.629001,49,167572.111687
-42.086868,50,167605.75191
-33.805233,50,167630.634139
-38.825693,50,167653.466514
-42.828958,50,167679.587933
-46.662015,50,167707.53511
-31.303559,50,167730.576619
-38.062161,50,167754.894452
-32.403822,50,167774.099341
